card_id,client_id,card_brand,card_type,card_number,cvv,has_chip,num_cards_issued,credit_limit,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards
80.0,1296.0,Visa,Debit (Prepaid),4310689470082080.0,458.0,YES,1.0,$13,60.0,64.0,1959.0,11.0,Female,2468 Spruce Drive,28.7,-81.34,$22896,$46683,$93126,788.0,5.0
3665.0,1296.0,Mastercard,Debit,5051066154001741.0,526.0,YES,2.0,$4317,60.0,64.0,1959.0,11.0,Female,2468 Spruce Drive,28.7,-81.34,$22896,$46683,$93126,788.0,5.0
2014.0,1880.0,Mastercard,Debit,5456915066505066.0,553.0,NO,1.0,$14719,61.0,66.0,1958.0,11.0,Male,8001 Essex Boulevard,43.06,-87.96,$15487,$31579,$52419,771.0,3.0
4906.0,1880.0,Mastercard,Debit,5132664334960880.0,593.0,YES,1.0,$9532,61.0,66.0,1958.0,11.0,Male,8001 Essex Boulevard,43.06,-87.96,$15487,$31579,$52419,771.0,3.0
3757.0,1880.0,Mastercard,Credit,5752873844240568.0,486.0,YES,1.0,$10900,61.0,66.0,1958.0,11.0,Male,8001 Essex Boulevard,43.06,-87.96,$15487,$31579,$52419,771.0,3.0
5365.0,322.0,Mastercard,Credit,5494228198326752.0,428.0,YES,2.0,$6200,47.0,65.0,1972.0,10.0,Male,708 George Street,31.22,-84.21,$13759,$28055,$12475,829.0,3.0
5425.0,322.0,Mastercard,Debit,5789639625525459.0,43.0,YES,2.0,$2903,47.0,65.0,1972.0,10.0,Male,708 George Street,31.22,-84.21,$13759,$28055,$12475,829.0,3.0
5758.0,322.0,Mastercard,Debit,5392957769023387.0,803.0,YES,2.0,$4355,47.0,65.0,1972.0,10.0,Male,708 George Street,31.22,-84.21,$13759,$28055,$12475,829.0,3.0
5482.0,461.0,Mastercard,Debit,5182820825620434.0,126.0,YES,1.0,$28963,42.0,68.0,1977.0,12.0,Female,28 Hillside Boulevard,42.3,-83.48,$32078,$65403,$80057,784.0,4.0
3172.0,461.0,Mastercard,Debit,5102353988152905.0,667.0,YES,2.0,$20913,42.0,68.0,1977.0,12.0,Female,28 Hillside Boulevard,42.3,-83.48,$32078,$65403,$80057,784.0,4.0
1209.0,461.0,Mastercard,Debit,5033135709911480.0,170.0,YES,1.0,$23344,42.0,68.0,1977.0,12.0,Female,28 Hillside Boulevard,42.3,-83.48,$32078,$65403,$80057,784.0,4.0
5313.0,461.0,Mastercard,Debit,5611522756791997.0,882.0,YES,2.0,$33642,42.0,68.0,1977.0,12.0,Female,28 Hillside Boulevard,42.3,-83.48,$32078,$65403,$80057,784.0,4.0
4762.0,1165.0,Mastercard,Debit,5037404409791945.0,681.0,YES,1.0,$14695,55.0,73.0,1964.0,11.0,Female,446 Birch Drive,36.37,-84.12,$13522,$27572,$59404,797.0,1.0
126.0,1448.0,Mastercard,Credit,5571363047071896.0,510.0,YES,1.0,$13200,48.0,70.0,1971.0,12.0,Female,578 Maple Avenue,35.05,-82.09,$18899,$38539,$0,850.0,3.0
4685.0,1448.0,Visa,Debit,4083033843851772.0,173.0,YES,1.0,$29950,48.0,70.0,1971.0,12.0,Female,578 Maple Avenue,35.05,-82.09,$18899,$38539,$0,850.0,3.0
5907.0,1448.0,Visa,Credit,4829916759482899.0,768.0,YES,2.0,$4600,48.0,70.0,1971.0,12.0,Female,578 Maple Avenue,35.05,-82.09,$18899,$38539,$0,850.0,3.0
2428.0,1288.0,Mastercard,Debit,5458492483408549.0,92.0,YES,1.0,$10051,41.0,57.0,1978.0,7.0,Female,14 Valley Drive,38.47,-81.81,$18666,$38059,$68220,634.0,2.0
1013.0,1288.0,Mastercard,Debit,5879094230635425.0,729.0,YES,2.0,$9796,41.0,57.0,1978.0,7.0,Female,14 Valley Drive,38.47,-81.81,$18666,$38059,$68220,634.0,2.0
5145.0,1178.0,Mastercard,Debit,5769435406360328.0,957.0,YES,1.0,$17826,59.0,68.0,1960.0,11.0,Female,2475 Little Creek Boulevard,30.56,-97.86,$25872,$52754,$38191,693.0,5.0
5854.0,1178.0,Mastercard,Debit,5588799529406913.0,778.0,YES,1.0,$19086,59.0,68.0,1960.0,11.0,Female,2475 Little Creek Boulevard,30.56,-97.86,$25872,$52754,$38191,693.0,5.0
5296.0,1178.0,Visa,Debit,4410685608952637.0,265.0,YES,2.0,$17345,59.0,68.0,1960.0,11.0,Female,2475 Little Creek Boulevard,30.56,-97.86,$25872,$52754,$38191,693.0,5.0
1327.0,1178.0,Visa,Debit,4470822684089911.0,923.0,YES,2.0,$17976,59.0,68.0,1960.0,11.0,Female,2475 Little Creek Boulevard,30.56,-97.86,$25872,$52754,$38191,693.0,5.0
383.0,1178.0,Visa,Debit,4804338444306727.0,279.0,YES,2.0,$16447,59.0,68.0,1960.0,11.0,Female,2475 Little Creek Boulevard,30.56,-97.86,$25872,$52754,$38191,693.0,5.0
5129.0,1391.0,Visa,Debit,4194362281636453.0,271.0,YES,2.0,$29573,45.0,59.0,1975.0,2.0,Male,9604 Catherine Drive,40.72,-73.86,$25109,$51196,$67164,631.0,4.0
5995.0,1391.0,Mastercard,Debit (Prepaid),5436469451844829.0,48.0,YES,2.0,$98,45.0,59.0,1975.0,2.0,Male,9604 Catherine Drive,40.72,-73.86,$25109,$51196,$67164,631.0,4.0
4107.0,1391.0,Mastercard,Debit,5648865641388293.0,71.0,YES,2.0,$2559,45.0,59.0,1975.0,2.0,Male,9604 Catherine Drive,40.72,-73.86,$25109,$51196,$67164,631.0,4.0
36.0,1391.0,Mastercard,Debit,5914243757284149.0,436.0,YES,2.0,$6552,45.0,59.0,1975.0,2.0,Male,9604 Catherine Drive,40.72,-73.86,$25109,$51196,$67164,631.0,4.0
445.0,838.0,Mastercard,Credit,5193780952753626.0,591.0,YES,2.0,$13800,26.0,70.0,1993.0,7.0,Male,349 First Drive,33.78,-84.44,$24382,$49713,$91776,763.0,1.0
1466.0,54.0,Mastercard,Debit,5957925302951752.0,746.0,YES,1.0,$16375,21.0,68.0,1998.0,4.0,Female,7914 Essex Boulevard,41.66,-83.58,$21660,$44160,$134173,696.0,3.0
749.0,54.0,Visa,Debit,4557061225558443.0,780.0,YES,1.0,$14213,21.0,68.0,1998.0,4.0,Female,7914 Essex Boulevard,41.66,-83.58,$21660,$44160,$134173,696.0,3.0
1772.0,54.0,Visa,Debit (Prepaid),4883222888293069.0,2.0,YES,1.0,$73,21.0,68.0,1998.0,4.0,Female,7914 Essex Boulevard,41.66,-83.58,$21660,$44160,$134173,696.0,3.0
3801.0,1452.0,Mastercard,Debit,5476407228285230.0,688.0,YES,2.0,$53466,46.0,59.0,1973.0,5.0,Female,524 Ocean Drive,29.76,-95.38,$95039,$193773,$241571,660.0,1.0
282.0,1602.0,Visa,Credit,4698943729070491.0,450.0,YES,1.0,$6600,41.0,66.0,1979.0,2.0,Female,2079 Maple Drive,40.38,-77.88,$14650,$29864,$44902,717.0,2.0
6105.0,1602.0,Mastercard,Credit,5579147219556308.0,806.0,NO,2.0,$7200,41.0,66.0,1979.0,2.0,Female,2079 Maple Drive,40.38,-77.88,$14650,$29864,$44902,717.0,2.0
446.0,1938.0,Mastercard,Debit,5099614207935768.0,856.0,YES,1.0,$2868,22.0,67.0,1997.0,7.0,Male,295 Valley Drive,29.45,-98.5,$28135,$57367,$115418,795.0,2.0
422.0,1938.0,Discover,Credit,6177503172021506.0,97.0,YES,1.0,$3400,22.0,67.0,1997.0,7.0,Male,295 Valley Drive,29.45,-98.5,$28135,$57367,$115418,795.0,2.0
5231.0,1492.0,Mastercard,Debit,5188130978534931.0,446.0,YES,1.0,$12915,63.0,58.0,1957.0,2.0,Female,2883 Ocean View Boulevard,47.32,-121.99,$32697,$56635,$13015,786.0,8.0
2615.0,1492.0,Visa,Debit (Prepaid),4860320285002452.0,366.0,YES,2.0,$84,63.0,58.0,1957.0,2.0,Female,2883 Ocean View Boulevard,47.32,-121.99,$32697,$56635,$13015,786.0,8.0
2776.0,1492.0,Discover,Credit,6417599205270844.0,504.0,YES,2.0,$17600,63.0,58.0,1957.0,2.0,Female,2883 Ocean View Boulevard,47.32,-121.99,$32697,$56635,$13015,786.0,8.0
5452.0,1492.0,Mastercard,Debit,5516722949603675.0,621.0,YES,1.0,$31542,63.0,58.0,1957.0,2.0,Female,2883 Ocean View Boulevard,47.32,-121.99,$32697,$56635,$13015,786.0,8.0
3563.0,1492.0,Mastercard,Debit,5891053637541514.0,362.0,YES,2.0,$23049,63.0,58.0,1957.0,2.0,Female,2883 Ocean View Boulevard,47.32,-121.99,$32697,$56635,$13015,786.0,8.0
6134.0,1492.0,Visa,Debit,4222570131769035.0,141.0,YES,1.0,$29734,63.0,58.0,1957.0,2.0,Female,2883 Ocean View Boulevard,47.32,-121.99,$32697,$56635,$13015,786.0,8.0
4818.0,1492.0,Visa,Credit,4453742478192143.0,346.0,YES,2.0,$27000,63.0,58.0,1957.0,2.0,Female,2883 Ocean View Boulevard,47.32,-121.99,$32697,$56635,$13015,786.0,8.0
2171.0,1492.0,Mastercard,Debit (Prepaid),5335984658439104.0,320.0,YES,1.0,$18,63.0,58.0,1957.0,2.0,Female,2883 Ocean View Boulevard,47.32,-121.99,$32697,$56635,$13015,786.0,8.0
6106.0,688.0,Mastercard,Debit,5708150083756692.0,824.0,YES,1.0,$17848,44.0,67.0,1975.0,3.0,Male,5125 Elm Drive,41.31,-111.96,$23165,$47227,$151030,760.0,4.0
3042.0,688.0,Mastercard,Debit,5238684130320063.0,870.0,NO,1.0,$25563,44.0,67.0,1975.0,3.0,Male,5125 Elm Drive,41.31,-111.96,$23165,$47227,$151030,760.0,4.0
5209.0,688.0,Visa,Credit,4740880792169372.0,168.0,YES,2.0,$12000,44.0,67.0,1975.0,3.0,Male,5125 Elm Drive,41.31,-111.96,$23165,$47227,$151030,760.0,4.0
1296.0,688.0,Amex,Credit,361648729239104.0,709.0,NO,2.0,$6600,44.0,67.0,1975.0,3.0,Male,5125 Elm Drive,41.31,-111.96,$23165,$47227,$151030,760.0,4.0
389.0,749.0,Amex,Credit,363305614201313.0,943.0,NO,1.0,$5600,22.0,68.0,1997.0,10.0,Male,4098 Park Drive,32.75,-97.33,$12051,$24574,$80667,674.0,3.0
1773.0,749.0,Visa,Debit,4360859456629853.0,428.0,YES,3.0,$11873,22.0,68.0,1997.0,10.0,Male,4098 Park Drive,32.75,-97.33,$12051,$24574,$80667,674.0,3.0
1467.0,749.0,Mastercard,Credit,5498016831726771.0,871.0,YES,1.0,$7200,22.0,68.0,1997.0,10.0,Male,4098 Park Drive,32.75,-97.33,$12051,$24574,$80667,674.0,3.0
1395.0,643.0,Amex,Credit,381572912003735.0,145.0,YES,1.0,$10000,29.0,65.0,1991.0,1.0,Female,892 Spruce Street,40.69,-73.75,$21283,$43397,$42168,697.0,2.0
5597.0,643.0,Mastercard,Credit,5079302523329059.0,381.0,YES,2.0,$500,29.0,65.0,1991.0,1.0,Female,892 Spruce Street,40.69,-73.75,$21283,$43397,$42168,697.0,2.0
1468.0,1219.0,Mastercard,Debit,5546998350637125.0,718.0,YES,1.0,$22697,28.0,72.0,1991.0,6.0,Female,9977 Oak Avenue,38.68,-76.17,$28497,$58105,$70254,688.0,3.0
2309.0,1219.0,Mastercard,Credit,5326031764905960.0,437.0,YES,1.0,$18000,28.0,72.0,1991.0,6.0,Female,9977 Oak Avenue,38.68,-76.17,$28497,$58105,$70254,688.0,3.0
3466.0,1219.0,Mastercard,Debit,5096150037217374.0,862.0,YES,1.0,$32903,28.0,72.0,1991.0,6.0,Female,9977 Oak Avenue,38.68,-76.17,$28497,$58105,$70254,688.0,3.0
2804.0,1198.0,Visa,Debit,4489873116412364.0,547.0,YES,2.0,$12764,82.0,67.0,1937.0,6.0,Male,79 South Boulevard,29.5,-97.44,$15092,$10869,$1820,820.0,2.0
1388.0,1198.0,Mastercard,Credit,5621725368325863.0,60.0,YES,1.0,$6300,82.0,67.0,1937.0,6.0,Male,79 South Boulevard,29.5,-97.44,$15092,$10869,$1820,820.0,2.0
4660.0,898.0,Mastercard,Debit,5923138803280580.0,934.0,YES,2.0,$7541,90.0,66.0,1929.0,6.0,Female,145 River Drive,40.59,-75.47,$12427,$19893,$1712,566.0,3.0
3356.0,898.0,Visa,Debit,4447989421793048.0,995.0,YES,2.0,$1266,90.0,66.0,1929.0,6.0,Female,145 River Drive,40.59,-75.47,$12427,$19893,$1712,566.0,3.0
4870.0,898.0,Mastercard,Credit,5000307662634780.0,263.0,NO,1.0,$9500,90.0,66.0,1929.0,6.0,Female,145 River Drive,40.59,-75.47,$12427,$19893,$1712,566.0,3.0
3467.0,882.0,Mastercard,Debit,5707305515533516.0,203.0,YES,2.0,$1837,63.0,65.0,1956.0,8.0,Male,7605 Essex Boulevard,40.39,-82.47,$18019,$36743,$71719,612.0,2.0
1079.0,882.0,Mastercard,Debit,5864987017850552.0,258.0,YES,2.0,$17453,63.0,65.0,1956.0,8.0,Male,7605 Essex Boulevard,40.39,-82.47,$18019,$36743,$71719,612.0,2.0
2977.0,348.0,Visa,Debit,4228885239928189.0,543.0,NO,1.0,$28283,49.0,70.0,1970.0,7.0,Female,480 Seventh Lane,40.22,-74.76,$22747,$46377,$79980,719.0,3.0
3073.0,348.0,Visa,Credit,4210237285941913.0,160.0,YES,1.0,$13500,49.0,70.0,1970.0,7.0,Female,480 Seventh Lane,40.22,-74.76,$22747,$46377,$79980,719.0,3.0
3554.0,348.0,Visa,Credit,4877073763902898.0,786.0,YES,2.0,$13300,49.0,70.0,1970.0,7.0,Female,480 Seventh Lane,40.22,-74.76,$22747,$46377,$79980,719.0,3.0
2597.0,633.0,Mastercard,Debit,5558040779986506.0,69.0,YES,2.0,$17941,36.0,69.0,1983.0,10.0,Female,5506 Fifth Boulevard,33.88,-118.27,$24611,$50179,$110515,743.0,1.0
3489.0,1493.0,Visa,Credit,4642496218651973.0,594.0,YES,1.0,$14400,30.0,65.0,1989.0,11.0,Male,136 Spruce Street,38.22,-122.55,$26748,$54537,$121987,765.0,4.0
4003.0,1493.0,Visa,Credit,4244401907291512.0,120.0,YES,1.0,$4400,30.0,65.0,1989.0,11.0,Male,136 Spruce Street,38.22,-122.55,$26748,$54537,$121987,765.0,4.0
1469.0,1493.0,Mastercard,Credit,5157439545898691.0,657.0,YES,1.0,$13000,30.0,65.0,1989.0,11.0,Male,136 Spruce Street,38.22,-122.55,$26748,$54537,$121987,765.0,4.0
1774.0,1493.0,Visa,Debit,4079516725179269.0,72.0,YES,2.0,$22701,30.0,65.0,1989.0,11.0,Male,136 Spruce Street,38.22,-122.55,$26748,$54537,$121987,765.0,4.0
1470.0,1161.0,Mastercard,Credit,5597117503471640.0,934.0,NO,1.0,$16100,23.0,66.0,1996.0,12.0,Male,306 First Drive,28.68,-81.51,$24155,$49255,$6557,823.0,2.0
1471.0,1161.0,Mastercard,Debit,5808372218918202.0,138.0,YES,2.0,$7629,23.0,66.0,1996.0,12.0,Male,306 First Drive,28.68,-81.51,$24155,$49255,$6557,823.0,2.0
2691.0,217.0,Mastercard,Debit,5565497732362129.0,430.0,NO,1.0,$16538,42.0,65.0,1977.0,10.0,Male,272 Burns Boulevard,41.77,-87.82,$15221,$31031,$21853,744.0,7.0
174.0,217.0,Visa,Debit,4072893581482208.0,578.0,YES,2.0,$22746,42.0,65.0,1977.0,10.0,Male,272 Burns Boulevard,41.77,-87.82,$15221,$31031,$21853,744.0,7.0
1364.0,217.0,Mastercard,Debit,5161929618424764.0,743.0,YES,1.0,$9737,42.0,65.0,1977.0,10.0,Male,272 Burns Boulevard,41.77,-87.82,$15221,$31031,$21853,744.0,7.0
1266.0,217.0,Mastercard,Credit,5359358098670039.0,428.0,YES,1.0,$6500,42.0,65.0,1977.0,10.0,Male,272 Burns Boulevard,41.77,-87.82,$15221,$31031,$21853,744.0,7.0
1267.0,217.0,Mastercard,Debit,5093514487076217.0,889.0,YES,2.0,$2650,42.0,65.0,1977.0,10.0,Male,272 Burns Boulevard,41.77,-87.82,$15221,$31031,$21853,744.0,7.0
207.0,217.0,Visa,Credit,4409790595650716.0,839.0,YES,2.0,$8200,42.0,65.0,1977.0,10.0,Male,272 Burns Boulevard,41.77,-87.82,$15221,$31031,$21853,744.0,7.0
5448.0,217.0,Amex,Credit,373325875666765.0,204.0,YES,2.0,$6200,42.0,65.0,1977.0,10.0,Male,272 Burns Boulevard,41.77,-87.82,$15221,$31031,$21853,744.0,7.0
5449.0,1877.0,Amex,Credit,366837170672753.0,803.0,YES,2.0,$22600,65.0,66.0,1955.0,1.0,Male,190 Sixth Drive,32.92,-96.45,$34659,$70673,$87605,714.0,4.0
2107.0,1877.0,Mastercard,Debit,5260255791659846.0,428.0,YES,2.0,$6940,65.0,66.0,1955.0,1.0,Male,190 Sixth Drive,32.92,-96.45,$34659,$70673,$87605,714.0,4.0
2398.0,1877.0,Mastercard,Debit,5911939393457828.0,410.0,YES,2.0,$23408,65.0,66.0,1955.0,1.0,Male,190 Sixth Drive,32.92,-96.45,$34659,$70673,$87605,714.0,4.0
5414.0,1877.0,Visa,Credit,4226284680001632.0,966.0,YES,2.0,$9700,65.0,66.0,1955.0,1.0,Male,190 Sixth Drive,32.92,-96.45,$34659,$70673,$87605,714.0,4.0
3758.0,668.0,Mastercard,Debit,5624997997810589.0,992.0,NO,2.0,$10538,87.0,57.0,1932.0,10.0,Female,8569 Wessex Boulevard,33.52,-86.79,$13263,$16342,$1758,747.0,5.0
4097.0,668.0,Mastercard,Debit,5752209560237460.0,385.0,YES,2.0,$6853,87.0,57.0,1932.0,10.0,Female,8569 Wessex Boulevard,33.52,-86.79,$13263,$16342,$1758,747.0,5.0
5778.0,668.0,Mastercard,Debit,5470018669871087.0,598.0,YES,2.0,$607,87.0,57.0,1932.0,10.0,Female,8569 Wessex Boulevard,33.52,-86.79,$13263,$16342,$1758,747.0,5.0
4318.0,668.0,Mastercard,Credit,5764603958082866.0,397.0,YES,1.0,$0,87.0,57.0,1932.0,10.0,Female,8569 Wessex Boulevard,33.52,-86.79,$13263,$16342,$1758,747.0,5.0
5015.0,668.0,Visa,Debit,4378354586828464.0,644.0,YES,2.0,$8253,87.0,57.0,1932.0,10.0,Female,8569 Wessex Boulevard,33.52,-86.79,$13263,$16342,$1758,747.0,5.0
750.0,533.0,Visa,Debit,4415203972868492.0,847.0,YES,2.0,$8492,22.0,65.0,1997.0,9.0,Male,385 Lexington Boulevard,32.71,-102.65,$15183,$30961,$42597,677.0,1.0
242.0,203.0,Visa,Credit,4716309780327853.0,275.0,YES,1.0,$9100,58.0,67.0,1961.0,3.0,Female,407 Park Lane,32.9,-80.93,$14864,$30305,$23392,776.0,3.0
3966.0,203.0,Mastercard,Credit,5175414290540891.0,497.0,NO,2.0,$2600,58.0,67.0,1961.0,3.0,Female,407 Park Lane,32.9,-80.93,$14864,$30305,$23392,776.0,3.0
5375.0,203.0,Mastercard,Credit,5079431552272493.0,813.0,NO,1.0,$7300,58.0,67.0,1961.0,3.0,Female,407 Park Lane,32.9,-80.93,$14864,$30305,$23392,776.0,3.0
5166.0,1738.0,Visa,Credit,4841586209388617.0,207.0,YES,1.0,$15000,30.0,68.0,1989.0,3.0,Male,5142 Little Creek Street,35.67,-97.41,$33736,$68784,$198417,696.0,4.0
1472.0,1738.0,Mastercard,Credit,5133341979041600.0,497.0,YES,2.0,$18700,30.0,68.0,1989.0,3.0,Male,5142 Little Creek Street,35.67,-97.41,$33736,$68784,$198417,696.0,4.0
751.0,1738.0,Visa,Debit,4044685132149960.0,579.0,YES,1.0,$21458,30.0,68.0,1989.0,3.0,Male,5142 Little Creek Street,35.67,-97.41,$33736,$68784,$198417,696.0,4.0
5623.0,1738.0,Visa,Credit,4825181289428263.0,635.0,NO,1.0,$15700,30.0,68.0,1989.0,3.0,Male,5142 Little Creek Street,35.67,-97.41,$33736,$68784,$198417,696.0,4.0
6099.0,713.0,Mastercard,Debit,5533057740649374.0,13.0,YES,2.0,$20765,25.0,71.0,1994.0,8.0,Female,224 Mountain View Boulevard,48.19,-114.38,$17040,$34745,$26503,691.0,4.0
1473.0,713.0,Mastercard,Debit,5137811039972629.0,170.0,NO,2.0,$18101,25.0,71.0,1994.0,8.0,Female,224 Mountain View Boulevard,48.19,-114.38,$17040,$34745,$26503,691.0,4.0
1775.0,713.0,Visa,Credit,4409545480052957.0,528.0,YES,1.0,$8400,25.0,71.0,1994.0,8.0,Female,224 Mountain View Boulevard,48.19,-114.38,$17040,$34745,$26503,691.0,4.0
447.0,713.0,Mastercard,Debit,5169705466479218.0,66.0,YES,1.0,$1737,25.0,71.0,1994.0,8.0,Female,224 Mountain View Boulevard,48.19,-114.38,$17040,$34745,$26503,691.0,4.0
1474.0,1631.0,Mastercard,Credit,5782138554730431.0,217.0,YES,2.0,$20900,18.0,67.0,2001.0,11.0,Female,4735 Fifth Avenue,30.44,-91.12,$31741,$64715,$174664,740.0,3.0
1776.0,1631.0,Visa,Credit,4450097042295695.0,601.0,YES,1.0,$23700,18.0,67.0,2001.0,11.0,Female,4735 Fifth Avenue,30.44,-91.12,$31741,$64715,$174664,740.0,3.0
448.0,1631.0,Mastercard,Credit,5298079382002761.0,989.0,YES,1.0,$17500,18.0,67.0,2001.0,11.0,Female,4735 Fifth Avenue,30.44,-91.12,$31741,$64715,$174664,740.0,3.0
5978.0,1487.0,Visa,Debit,4911894810892317.0,769.0,YES,1.0,$26083,59.0,69.0,1961.0,2.0,Female,4793 North Street,40.69,-80.01,$39464,$80464,$76261,727.0,3.0
2978.0,1487.0,Visa,Debit,4394014058373538.0,943.0,YES,1.0,$31589,59.0,69.0,1961.0,2.0,Female,4793 North Street,40.69,-80.01,$39464,$80464,$76261,727.0,3.0
4946.0,1487.0,Visa,Credit,4984110253172329.0,453.0,YES,2.0,$24200,59.0,69.0,1961.0,2.0,Female,4793 North Street,40.69,-80.01,$39464,$80464,$76261,727.0,3.0
1475.0,1265.0,Mastercard,Debit,5658875071888530.0,190.0,YES,2.0,$18321,18.0,67.0,2002.0,2.0,Female,72 El Camino Boulevard,40.43,-79.97,$24400,$49748,$23161,748.0,1.0
5376.0,370.0,Mastercard,Debit,5377126168537132.0,94.0,YES,2.0,$7551,61.0,58.0,1958.0,11.0,Male,381 Fifth Lane,34.07,-117.62,$16113,$41904,$12545,655.0,4.0
4127.0,370.0,Mastercard,Debit,5606824501502078.0,451.0,YES,1.0,$15377,61.0,58.0,1958.0,11.0,Male,381 Fifth Lane,34.07,-117.62,$16113,$41904,$12545,655.0,4.0
5093.0,370.0,Visa,Debit,4501704511432206.0,324.0,YES,1.0,$12990,61.0,58.0,1958.0,11.0,Male,381 Fifth Lane,34.07,-117.62,$16113,$41904,$12545,655.0,4.0
3490.0,370.0,Visa,Debit,4015096339812707.0,494.0,YES,1.0,$8509,61.0,58.0,1958.0,11.0,Male,381 Fifth Lane,34.07,-117.62,$16113,$41904,$12545,655.0,4.0
5702.0,1014.0,Visa,Debit,4467199760802877.0,176.0,YES,1.0,$96907,54.0,70.0,1965.0,9.0,Female,393 Mountain View Lane,33.6,-117.82,$96516,$196784,$437533,729.0,3.0
2200.0,1014.0,Visa,Credit,4081474027835147.0,45.0,YES,1.0,$43900,54.0,70.0,1965.0,9.0,Female,393 Mountain View Lane,33.6,-117.82,$96516,$196784,$437533,729.0,3.0
5436.0,1014.0,Visa,Debit (Prepaid),4868297041449163.0,440.0,YES,2.0,$76,54.0,70.0,1965.0,9.0,Female,393 Mountain View Lane,33.6,-117.82,$96516,$196784,$437533,729.0,3.0
449.0,290.0,Mastercard,Debit,5843714671989158.0,533.0,YES,2.0,$50915,27.0,66.0,1992.0,3.0,Female,293 Wessex Street,42.4,-83.6,$49458,$100837,$61377,687.0,2.0
1777.0,290.0,Visa,Debit,4052306795072868.0,369.0,YES,2.0,$31767,27.0,66.0,1992.0,3.0,Female,293 Wessex Street,42.4,-83.6,$49458,$100837,$61377,687.0,2.0
3862.0,985.0,Visa,Credit,4229889369220690.0,82.0,YES,2.0,$13200,32.0,65.0,1987.0,6.0,Male,7276 Fourth Drive,42.8,-83.71,$25334,$51654,$95454,600.0,4.0
1268.0,985.0,Mastercard,Credit,5936949471946678.0,372.0,YES,2.0,$16000,32.0,65.0,1987.0,6.0,Male,7276 Fourth Drive,42.8,-83.71,$25334,$51654,$95454,600.0,4.0
752.0,985.0,Visa,Debit,4748458102584203.0,223.0,YES,2.0,$18132,32.0,65.0,1987.0,6.0,Male,7276 Fourth Drive,42.8,-83.71,$25334,$51654,$95454,600.0,4.0
2704.0,985.0,Visa,Credit,4862788591864799.0,466.0,YES,1.0,$300,32.0,65.0,1987.0,6.0,Male,7276 Fourth Drive,42.8,-83.71,$25334,$51654,$95454,600.0,4.0
2808.0,135.0,Mastercard,Debit,5736838327060448.0,714.0,YES,2.0,$2236,64.0,69.0,1955.0,6.0,Female,327 Lafayette Boulevard,39.72,-82.59,$18680,$38088,$51679,691.0,2.0
4791.0,135.0,Visa,Debit,4528854599819268.0,451.0,YES,2.0,$21591,64.0,69.0,1955.0,6.0,Female,327 Lafayette Boulevard,39.72,-82.59,$18680,$38088,$51679,691.0,2.0
1476.0,307.0,Mastercard,Debit,5956798767354537.0,927.0,YES,2.0,$11521,18.0,69.0,2001.0,8.0,Male,2846 Lake Avenue,30.23,-92.81,$18082,$36866,$0,680.0,2.0
753.0,307.0,Visa,Credit,4949830998579625.0,561.0,NO,1.0,$8600,18.0,69.0,2001.0,8.0,Male,2846 Lake Avenue,30.23,-92.81,$18082,$36866,$0,680.0,2.0
4112.0,1783.0,Amex,Credit,323782494048404.0,659.0,YES,1.0,$9800,52.0,70.0,1967.0,9.0,Male,2093 Ocean Street,37.78,-122.24,$18443,$37607,$63689,749.0,5.0
1154.0,1783.0,Visa,Credit,4172882144788973.0,902.0,YES,2.0,$11300,52.0,70.0,1967.0,9.0,Male,2093 Ocean Street,37.78,-122.24,$18443,$37607,$63689,749.0,5.0
2598.0,1783.0,Mastercard,Credit,5153494647482349.0,492.0,YES,1.0,$8400,52.0,70.0,1967.0,9.0,Male,2093 Ocean Street,37.78,-122.24,$18443,$37607,$63689,749.0,5.0
10.0,1783.0,Mastercard,Debit,5513208341097350.0,789.0,YES,1.0,$16597,52.0,70.0,1967.0,9.0,Male,2093 Ocean Street,37.78,-122.24,$18443,$37607,$63689,749.0,5.0
4655.0,1783.0,Amex,Credit,316138720673532.0,876.0,YES,2.0,$9400,52.0,70.0,1967.0,9.0,Male,2093 Ocean Street,37.78,-122.24,$18443,$37607,$63689,749.0,5.0
5908.0,1321.0,Visa,Debit,4709941855155413.0,122.0,YES,1.0,$18702,49.0,66.0,1970.0,10.0,Female,981 Fifth Boulevard,40.26,-103.79,$16910,$34480,$58795,696.0,1.0
3357.0,1511.0,Visa,Debit,4725438629956463.0,675.0,YES,1.0,$24806,43.0,66.0,1977.0,1.0,Male,18 Norfolk Boulevard,43.07,-89.38,$23680,$48279,$114254,719.0,2.0
5502.0,1511.0,Visa,Debit,4992990568824247.0,457.0,YES,1.0,$19856,43.0,66.0,1977.0,1.0,Male,18 Norfolk Boulevard,43.07,-89.38,$23680,$48279,$114254,719.0,2.0
1238.0,900.0,Visa,Debit (Prepaid),4580252759299284.0,397.0,YES,2.0,$68,36.0,65.0,1983.0,7.0,Male,977 Littlewood Avenue,30.17,-85.67,$16133,$32896,$69800,735.0,2.0
3412.0,900.0,Amex,Credit,347103137777594.0,791.0,YES,2.0,$4900,36.0,65.0,1983.0,7.0,Male,977 Littlewood Avenue,30.17,-85.67,$16133,$32896,$69800,735.0,2.0
